,0
passport let,1.7822308965870595
proof vaccine,1.7822118927730988
passport program,1.779965699890142
enter restaurant,1.7784250888864943
stand vaccine,1.763767763186698
pass vaccine,1.7632012686161629
passport idea,1.7621524388151097
use covid,1.759986428392955
stop vaccine,1.7540379494731062
passport watch,1.7534191739976452
pass nhs,1.7427982730369522
ask people,1.7394481705025202
true extremism,1.7357089141695925
pass tyranny,1.7357089141695925
extremism globalist,1.7357089141695925
tyranny reveal,1.7357089141695925
reveal true,1.7357089141695925
passport gym,1.7296522905481169
passport plan,1.728842970351443
passport ontario,1.7241759007990842
health worker,1.713798313231644
vaccination policy,1.7107244263204702
consider fully,1.7011444432188174
people covid,1.6995436637142756
passport restaurant,1.6928166210854103
face mask,1.6905898460552873
passport think,1.6751087327440992
lateral flow,1.666688469319943
sanitary pass,1.665361546778843
force vaccine,1.6628371346866202
card vaccine,1.655908231556345
lab rat,1.6486205528093667
passport proposal,1.6428221553788744
common sense,1.6414844874180092
attend game,1.6312726970471898
stop spread,1.6302128726019396
government vaccine,1.6255805932358978
let vaccine,1.6201426866196487
passport flu,1.6165503112489876
require mayor,1.6139910664623516
announce vaccine,1.6041326116795251
wait vaccine,1.6037978525476777
clear roll,1.5877413482843536
create vaccine,1.587183911810168
bar restaurant,1.5808382133949868
immunity wsj,1.5767298836428403
sound like,1.5765776550984283
recover covid,1.5692731711781276
vaccinate vaccinate,1.558653634358506
pass test,1.5582857489453612
vaccination rate,1.554666896207279
time ask,1.547656773288724
bring vaccine,1.5451275340630886
yes vaccine,1.5351590837786917
work vaccine,1.5303657944293914
test vaccine,1.5232022788122264
regional vaccine,1.5163029657718605
passport help,1.5155298594131152
application covid,1.5121730746936706
mean vaccine,1.5109892615994565
mandatory vaccination,1.5103718319446109
passport way,1.5061888508684556
unvaccinated people,1.5058152590116989
ve vaccine,1.4998228695997682
proof negative,1.488159263660331
passport life,1.4848284071808902
eye victory,1.4825427403437785
victory covid,1.4825427403437785
eligible vaccine,1.4725238805621614
lot people,1.470222130046468
pass rule,1.467731721037091
medical exemption,1.4638314063309619
proof covid,1.4636900391409922
know need,1.4631936991320273
wo vaccine,1.4602834800267923
pass proof,1.45821307485055
identification enter,1.4442780834264088
protest covid,1.4400574555261838
anti covid,1.439940598162738
test covid,1.432083697234151
owner withdraw,1.428064163661794
supervisors vaccine,1.428064163661794
consent supervisors,1.428064163661794
withdraw consent,1.428064163661794
passport mean,1.4270756331352843
nope vaccine,1.410201316977609
passport know,1.4101399192764683
game wear,1.4063605737385232
apple wallet,1.3981817483598191
federal vaccine,1.393827578366916
oppose vaccine,1.3914973886055688
issue vaccine,1.3848659435221844
previously infect,1.3833848352841536
people like,1.381239372052553
people spread,1.3800973051629946
point vaccine,1.3788856629092126
institute vaccine,1.3740717507025821
passport expire,1.3719843500686797
double jab,1.3685215158745279
globalist faux,1.3606462033342752
faux centrism,1.3606462033342752
vaccination centre,1.3595651679018634
covid zahawi,1.3534670010833316
placebo vaccine,1.3534670010833316
participant placebo,1.3534670010833316
matter novavax,1.3534670010833316
uk amp,1.3534670010833316
novavax trial,1.3534670010833316
trial participant,1.3534670010833316
volunteer jab,1.3534670010833316
rat earn,1.3534670010833316
vaccine consider,1.3534670010833316
earn vaccine,1.3534670010833316
vaccinate uk,1.3534670010833316
zahawi matter,1.3534670010833316
jab lab,1.3534670010833316
require travel,1.349522549970406
passport soon,1.3492927309692484
passport leave,1.346986193338433
passport good,1.3422139818183738
wonder vaccine,1.3421874810706669
pass enter,1.340522551843402
pass application,1.3206815146759632
case vaccine,1.3206537863431995
passport sure,1.3171419482409417
check covid,1.3159700182499512
passport like,1.3007817165937656
passport card,1.3001202246870904
introduce covid,1.3001038253042194
refuse vaccine,1.298494321632979
wake broke,1.2984890465395234
passport mandatory,1.2968937660954012
want live,1.29544339814219
young people,1.2913075663112834
vaccine mandatory,1.2821976342961503
passport joke,1.2777533658889864
think people,1.2777115542048523
provide vaccine,1.2762803821713034
agree vaccine,1.2693813920070554
probably want,1.2674430885183918
passport comply,1.2652871516796271
likely risk,1.2593645716660604
country vaccine,1.2589376666643233
pass letter,1.2585329649249648
task force,1.2584356675789414
passport try,1.2580398219073137
digital ponzi,1.2538731988235925
scheme lockdown,1.2538731988235925
lockdown humanity,1.2538731988235925
humanity expose,1.2538731988235925
ponzi scheme,1.2538731988235925
flow test,1.2537241180834175
vaccine proof,1.251196280193484
people think,1.2507281467903941
vaccinated person,1.2491336235270596
passport thing,1.245912345692539
fucking vaccine,1.2455644945136473
hope vaccine,1.2429344206998336
large protest,1.2408372578172393
protest domestic,1.2408372578172393
virus spread,1.2403424910258025
amp italy,1.2344620928033354
vote racist,1.2343797904352087
vaccine status,1.2327226996238325
natural immunity,1.2319523132426036
passport human,1.2317844541707303
digital covid,1.2304157246269942
clear application,1.2267238167674388
world vaccine,1.2231421564444953
fake covid,1.221926527317715
people protest,1.2204548882403283
sort vaccine,1.2183461989036024
passport amp,1.2140690791903654
pass negative,1.2136949760620719
passport control,1.2133414770600892
passport cancel,1.2122910052962133
clear free,1.2104955014672714
free mobile,1.2104955014672714
passport face,1.2027814254441802
right thing,1.198934920187052
anti masker,1.1967585460164438
passport huge,1.1964916009254343
passport shit,1.1956934675106106
passport burn,1.192359495665831
pass check,1.187588677749654
grocery store,1.1852806293641376
need proof,1.1843625249392975
passport identification,1.1836346596003677
home game,1.1812655721075573
law vaccine,1.1789284392029205
happen vaccine,1.1789170921875112
drag home,1.1762850536907132
home covid,1.1762850536907132
government drag,1.1762850536907132
worry vaccine,1.1757410306744782
live vaccine,1.175520089709321
vaccine come,1.175325386740373
pass look,1.1708947419112776
green pass,1.17052412422247
interstate travel,1.1653859251861736
vaccine prevent,1.164614199720527
anti vaxxer,1.164298261885032
pass vaccinate,1.1606965252129862
demand vaccine,1.1599702577901425
anecdotal evidence,1.1587540113948704
pass use,1.1581501476388225
passport tell,1.1578529800019917
passport paper,1.15703957218907
pass accept,1.1568459573273913
passport issue,1.1562667696614777
conspiracy theorist,1.1549524968841085
license spread,1.1546055151583794
passport license,1.1546055151583794
form proof,1.1537928086038352
passport proof,1.1521800935668778
pass mandatory,1.1520158809417427
advocate vaccine,1.1491536150110788
football match,1.1488569604816827
new case,1.1487843570913308
burn vaccine,1.1481915743627398
guess vaccine,1.1466424355032374
passport apply,1.1432909919958356
covid case,1.1345514142529627
use health,1.1341784356221272
deny covid,1.1320066916220821
market require,1.1312350731145058
medical record,1.1288093688575875
test positive,1.1203663249534714
pass like,1.1190493677601852
comply vaccine,1.1158227907086857
tell purpose,1.110836269461532
purpose vaccine,1.110836269461532
vaccination clear,1.1088036256446958
country require,1.1085593244004708
protest health,1.106979622366298
likely spread,1.106636315030434
cause spike,1.1053873840094386
case old,1.1053873840094386
spike case,1.1053873840094386
old public,1.1053873840094386
health director,1.1053873840094386
ve covid,1.104132634457086
passport view,1.1033408178028137
passport quebec,1.1008999330566502
thing like,1.098394264303054
form vaccine,1.097380522738954
yes right,1.0968104064116875
business want,1.0949532956771708
passport wait,1.0942207629626153
passport illegal,1.0915960672677048
passport protect,1.0911501999823887
passport yes,1.090689199496708
vaccine need,1.083164651848613
business enforce,1.0808438101012054
infect vaccinated,1.0807752664538977
tell covid,1.0795171620609239
add covid,1.0787567625998526
passport passport,1.0759478295466578
right freedom,1.070675623949359
enter building,1.070512643684777
small business,1.0704855060836618
mandate vaccination,1.0694317453480102
passport crap,1.0670056975316395
protest reject,1.066696821102331
reject mandatory,1.066696821102331
passport ve,1.0615464843297475
accept pass,1.0572595681663766
digital copy,1.0569629249162484
card soon,1.0569629249162484
register eligible,1.0569629249162484
soon require,1.0569629249162484
good restaurant,1.0569629249162484
copy register,1.0569629249162484
save digital,1.0569629249162484
restaurant club,1.0569629249162484
require good,1.0569629249162484
negative covid,1.0565597438719543
love vaccine,1.056196550862213
vaccine people,1.0555841445794276
push vaccine,1.05556066988713
passport talk,1.0547544480075601
come vaccine,1.0544826576478707
thing need,1.0540425156829332
force people,1.0506619215112523
finally pass,1.0493590003275752
funny vaccine,1.0449739010175942
passport apartheid,1.0421903642247416
passport turn,1.0401669411559855
pass require,1.0397679305606085
vaccination mandatory,1.0393426378662751
vaccinate test,1.0368676253159608
double jabbed,1.036263377277729
passport ready,1.035712918408635
business lockdown,1.032065229651468
welcome communism,1.028819710898389
sa hurdle,1.0277373417625841
hurdle clear,1.0277373417625841
vaccinate people,1.0276955537620656
risk infect,1.0256192526835364
enter stadium,1.024409078848341
passport time,1.0237317281730953
mandate covid,1.0236848848202726
passport welcome,1.022509755680515
mind vaccine,1.0208107750152617
passport mask,1.0189546472909767
lockdown vaccine,1.0181477850859557
fear vaccine,1.0166076579813308
mayor freely,1.016246187497201
passport easily,1.0157041422888442
black market,1.0155974570982502
vaccination certificate,1.015302795644175
exist vaccine,1.014432242332702
virus ask,1.0074671378465556
like virus,1.0074671378465556
key pass,1.006642560449638
covid amp,1.00474369013475
amp pass,1.00474369013475
require sit,1.0035621568204325
passport business,1.0008498161325647
seriously think,1.0
country cricket,1.0
banish kid,1.0
passport favour,1.0
want tell,1.0
need stand,1.0
read educate,1.0
passport form,0.998013031039129
national vaccine,0.9975312509948595
yeah vaccine,0.9959709024471239
market vaccine,0.9955400081869117
pass guy,0.994483810682856
suddenly longer,0.9928607422516725
photo suddenly,0.9928607422516725
longer racist,0.9928607422516725
people wo,0.9925179632918847
indoor dining,0.9923572748574653
society vaccine,0.9923381701922427
freedom vaccine,0.9919640912617806
health care,0.9837007210262223
think need,0.9833006324149777
passport kindergarten,0.9831300374121621
passport stupidity,0.9831300374121621
affect vaccine,0.9831300374121621
sir vaccine,0.9831300374121621
illegitimacy vaccine,0.9831300374121621
passport readyyy,0.9831300374121621
raider vaccine,0.9831300374121621
passport problem,0.9831300374121621
reference vaccine,0.9831300374121621
business vaccine,0.9830788031841433
passport fail,0.9808918179951008
anti health,0.9802355895114585
vaccine health,0.9801735470600361
new covid,0.9793719232847219
vaccine covid,0.9792897974840856
international travel,0.9777879995381589
passport necessary,0.9756487340029655
right wing,0.9746649752626841
mean want,0.9745441832542983
pull vaccine,0.97301604396354
passport voter,0.9723073121643417
paper version,0.9704608125349636
pass introduce,0.9701057054737912
vaccine record,0.9694579396998152
passport worker,0.9691607089792471
time vaccine,0.9672094460981461
produce vaccine,0.9662343175200938
pass apartheid,0.9649278709931378
scheme work,0.9631388204359299
major introduce,0.9590987935251505
impose vaccine,0.9574530453393216
passport available,0.9543396065385918
tell let,0.9507722691170314
people vote,0.9506368399592472
stop nonsense,0.9506236812080076
need know,0.9504217768788481
need vaccinate,0.9502866132502277
walk vaccine,0.9467734077550989
passport fine,0.9460985181615947
need booster,0.9442616747924738
vaccine want,0.942483275794828
hope covid,0.9412495065010551
live life,0.9395120780489691
passport shot,0.9392886925232466
woman child,0.9390555607087183
shameful vaccine,0.9382894769763408
passport ban,0.9382894769763408
ceo slams,0.9382894769763408
slams shameful,0.9382894769763408
future vaccine,0.935021332525029
allow passport,0.9348444739228013
mask mask,0.9332663268137733
require attendee,0.9298954469023868
allow fan,0.9298954469023868
fan attend,0.9298954469023868
anti vax,0.928960094207828
fully vaxxe,0.9288691926532071
credit score,0.926119866822855
passport sense,0.9248280420713495
mandate mask,0.9229081795402578
cruise line,0.9224437265761115
use clear,0.9215466636023565
passport free,0.9199200855464114
climate change,0.9174137908260613
majority want,0.9157744522430404
passport implement,0.9131702284600518
passport situation,0.9123568868389044
eat maybe,0.9111360580131828
passport difficult,0.910875272500981
pass constitution,0.9098910939683391
administer little,0.9095231173701397
inside page,0.9095231173701397
book page,0.9095231173701397
vax ve,0.9095231173701397
little yellow,0.9095231173701397
list vax,0.9095231173701397
book place,0.9095231173701397
ve administer,0.9095231173701397
visit country,0.9095231173701397
page list,0.9095231173701397
page inside,0.9095231173701397
place visit,0.9095231173701397
vaccine mask,0.9094061049613864
question covid,0.9093616831386617
good point,0.9082824537467953
card need,0.9069636418520175
immunization record,0.9058788983868019
pass absurd,0.9054589623731419
jabs idea,0.9054589623731419
case jabs,0.9054589623731419
passport fight,0.9052329121954065
able covid,0.9039334524434023
passport cool,0.9039334524434023
people die,0.9009947840164709
passport important,0.9007316126083121
humble opinion,0.8999938872617981
ticket ticket,0.8990703837032474
bar vaccine,0.898488559857517
year old,0.8979917018022381
yellow star,0.8976845924110133
passport football,0.8968807600052804
mandatory shopping,0.8954773066721953
unlikely spend,0.8944271909999159
vaccinated unlikely,0.8944271909999159
time remain,0.8944271909999159
saveamerica donotcomply,0.8944271909999159
spend time,0.8944271909999159
legislation job,0.8944271909999159
donotcomply freedom,0.8944271909999159
job saveamerica,0.8944271909999159
remain unvaccinated,0.8944271909999159
write legislation,0.8944271909999159
destroy support,0.8941446749050388
enter excellent,0.8941446749050388
excellent destroy,0.8941446749050388
virus vaccine,0.8913085373051215
psst vaccine,0.8906601710700334
test mask,0.8889689318449585
left voter,0.8876178300443494
record need,0.8863058109032969
big tech,0.8860888315657376
feel like,0.8844779504510767
cafe business,0.8833918163154109
evidence google,0.8833918163154109
enforce country,0.8833918163154109
software engineer,0.8833918163154109
google software,0.8833918163154109
suggest restaurant,0.8833918163154109
engineer strongly,0.8833918163154109
restaurant cafe,0.8833918163154109
strongly suggest,0.8833918163154109
pass able,0.8831727715979867
passport mark,0.8827780964393944
conspiracy theory,0.8819577363075419
link vaccine,0.8817683044933255
stupid think,0.8800569877398188
work need,0.879451636313294
passport date,0.8788290619480841
delete vaccine,0.8779408132172721
use application,0.8741883072125706
passport montreal,0.873768446481749
passport certificate,0.8698540131138753
carry vaccine,0.8677264723419692
think mask,0.8672695530901029
develop test,0.8665134726274262
covid safe,0.8662004028572816
allow enter,0.8640031632512802
pass mobile,0.8637420452046167
ve vaccinate,0.8622995618138807
covid recover,0.8617466689200247
flatten curve,0.8615458346975216
worker legault,0.860348895284825
long term,0.8598627561378539
pass clear,0.8569355455182652
vaccination require,0.8566569721649091
allow vaccine,0.8547801102672712
bet need,0.8545322632793565
covid shot,0.85432199710868
booster jab,0.8537146966451117
covid need,0.8532856653329192
passport eat,0.8532004960747908
uk digital,0.8528694535067496
like trip,0.8528694535067496
visit son,0.8528694535067496
son delay,0.8528694535067496
trip visit,0.8528694535067496
provide proof,0.8528488957289853
die covid,0.8524757967022958
catch virus,0.8505855291665065
vaccine certificate,0.8503461387258964
requirement vaccine,0.8485562765016716
pass port,0.8463540152248425
clear need,0.8463201618724465
reply elect,0.8458340311408495
passport wear,0.8458301140828881
person covid,0.8448246633397625
flying require,0.8444886937231367
city require,0.8444886937231367
oh god,0.8443235310628325
care vaccine,0.8417608748948572
status visitor,0.8411197428310578
check vaccination,0.8411197428310578
visitor vaccine,0.8411197428310578
festival check,0.8411197428310578
infection vaccine,0.8406876202652037
okay vaccine,0.8402495711870546
public place,0.8391086181279884
officer health,0.8387396149001594
medical officer,0.8387396149001594
look regional,0.8387396149001594
health look,0.8387396149001594
wear face,0.8364145211802158
passport event,0.8361632603897221
prove vaccine,0.8360565188952764
need need,0.8353210505706239
sanitaire come,0.8338981196860413
outlaw pass,0.8338981196860413
sanitaire valide,0.8338981196860413
pass virus,0.8331091891827913
cinema loss,0.8306446260275122
loss activity,0.8306446260275122
pass cinema,0.8306446260275122
sense rule,0.8305135647494377
bizarre shameful,0.8305135647494377
epicenter common,0.8305135647494377
epicenter epicenter,0.8305135647494377
test negative,0.8303026933760687
people come,0.8297565832412559
deblasio vaccine,0.8269264574452928
passport crazy,0.825509613774798
curve vaccine,0.8251298388329678
passport answer,0.8242350187259078
card start,0.8234477173026029
digital health,0.823349145331563
shot need,0.823193973749523
pass people,0.8223080285000459
new law,0.8222804648654239
passport applicable,0.8193636119913478
report vaccine,0.8190093972569639
biden blast,0.8190093972569639
outrageous biden,0.8190093972569639
blast report,0.8190093972569639
passport interstate,0.8190093972569639
bad vaccine,0.8189097009854382
right hope,0.8178692159169018
passport reason,0.8174951267552473
passport vote,0.8171944152317104
unvaccinated individual,0.815975111902896
passport jab,0.8157805438030066
believe vaccine,0.8146331401883867
mandate ignore,0.8131634240440427
female photo,0.8126456882577391
passport okay,0.8123793205468998
passport gullible,0.8110740820818074
include vaccine,0.8110443749668287
difference vaccine,0.8099631699141283
passport racist,0.8098600219199011
require health,0.8098237592706609
pass valid,0.8091536961081865
passport hack,0.8088867746863265
columnist explain,0.8036478864980253
explain save,0.8036478864980253
club columnist,0.8036478864980253
vaccinate right,0.803488041807243
use instead,0.8030575580422925
current vaccine,0.8029632645586272
rd dose,0.8028093984209406
digital link,0.8023546967202043
racist voter,0.8016677878750028
little vaccine,0.8014276848452763
shit like,0.8002067251712078
turn bad,0.800008336934384
bad business,0.800008336934384
head regional,0.800008336934384
vaccination card,0.7996800732745839
luck exist,0.7995204601917254
spread vaccine,0.7993873677834837
pass yes,0.7989401002099521
mask mandatory,0.7982568694205764
need passport,0.7972425480947222
need moneycontrol,0.7960959905692092
start refuge,0.7960959905692092
resist vaccine,0.7960959905692092
government support,0.7947872755408989
country live,0.7939440175844314
tell oppose,0.7936829761092467
passport non,0.7927283761812984
seat table,0.7918960984652348
pass need,0.7912406316049998
passport freedom,0.7910556521608585
implement social,0.7910153065269911
mayor vaccine,0.7908292616325949
enter thank,0.7898199545803797
sure ask,0.7898199545803797
palma airport,0.7877577949766434
sort like,0.7863404425476745
piece crap,0.7856572075243629
passport happy,0.7844584082809648
mask vaccinate,0.7837648876541092
majority people,0.7829067389974291
passport ridiculous,0.7826661953137823
prime vaccine,0.7825861766619616
need come,0.782498250068326
completely different,0.7824732919905945
passport buy,0.7821094621443176
catch spread,0.7819104854327328
variant vaccine,0.7804931990831576
travel need,0.779836131503004
passport resident,0.7796087593268146
passport restriction,0.7792901342268497
watch game,0.7785503377374141
flu vaccine,0.7778599954089852
need test,0.7778406577142116
coerce vaccine,0.7776056986369662
support business,0.7770888482672531
wo ask,0.7769460637206582
ve hear,0.7769309937174678
mandatory covid,0.7762768970834775
fight vaccine,0.7739460759588648
yes use,0.7725316325338025
application vaccine,0.7720257370304199
airtravel covid,0.7714857903097833
wo need,0.7703505036678826
ha ha,0.7698769368166365
license vaccine,0.7691387817038376
vax card,0.7688919478832568
live like,0.7687787110140508
clown world,0.7678957421557386
passport enforce,0.7674431222197395
attend event,0.7673638414713546
free vaccine,0.7663569851463189
vaccinate amp,0.7658887450448002
passport shopping,0.7646222490822921
inside building,0.7639590454034366
country push,0.763799309138928
protest want,0.7636596184857758
indoor venue,0.7627011770876971
th need,0.7622264697380043
passport anymore,0.7622264697380043
need use,0.7622264697380043
announcement th,0.7622264697380043
buy alcohol,0.7611513697553364
deny people,0.7605668221360571
pass okay,0.7601111802621004
mucosal immunity,0.7590089473416252
passport happen,0.7574706485969945
require vote,0.7550138092961727
entry medical,0.754963533675929
build entry,0.754963533675929
passport build,0.754963533675929
vote vaccine,0.7530323188395518
pass cost,0.751750423355434
need bring,0.7514642888706271
passport evolve,0.7503599354946805
pass platform,0.7502484701635423
force okay,0.7502484701635423
traveler covid,0.7502484701635423
covid task,0.7502484701635423
online health,0.7502484701635423
platform traveler,0.7502484701635423
choice vaccine,0.7498478117824987
pass apparently,0.7497490096947286
political pressure,0.748088852407724
huge political,0.748088852407724
change mind,0.748088852407724
family member,0.7471859856806534
onpoli cdnpoli,0.7470897703123478
passport space,0.7469613056536905
individual health,0.7469605685060822
life vaccine,0.7467625918439275
resident simply,0.7465049144705962
mark beast,0.7461877801947794
expire month,0.7420023294991565
passport refuse,0.7413874043053446
medical tyranny,0.7410865466708314
state time,0.7386509886869165
test immunity,0.737785333082462
italy heart,0.7375088076471386
sign amp,0.7375088076471386
pass sign,0.7375088076471386
citizen walk,0.7375088076471386
heart liberty,0.7375088076471386
passport green,0.7375088076471386
ny think,0.7371835534203102
passport line,0.73660421775927
vaccination covid,0.7364978355804529
simple vaccine,0.7356293240093509
shot free,0.735505697907203
vandalise health,0.7354411339240404
centre vandalise,0.7354411339240404
turn away,0.7353318087561995
game proof,0.7347928020379537
attendee home,0.7347928020379537
raiders require,0.7347928020379537
feature allow,0.7347928020379537
right person,0.7347180615842829
card proof,0.7346111805277588
entrance want,0.7332609748054874
spur covid,0.7330827157972157
able tell,0.732333773547414
propose vaccine,0.7322776629369911
viral load,0.7318775336289556
actually advocate,0.7318600111259674
hope let,0.7318600111259674
protester eu,0.7301150554149629
protester opinion,0.7301150554149629
passport enjoy,0.7295658755107675
passport national,0.7295395312223483
society want,0.7293755990255395
include covid,0.7289334015219191
passport privacy,0.7282650542526343
voter law,0.7266733564638496
month ago,0.7264193059112848
peo ple,0.7261587425825198
version want,0.7254597393002593
passport double,0.724788550719445
passport support,0.7243192993211759
restaurant event,0.7242789162669819
passport completely,0.7242754166032789
deny entry,0.7239686658998717
know tell,0.722374314277884
die day,0.7221589345991466
restaurant bar,0.7202583311633362
need vote,0.7195637857205157
covid die,0.7191806199812288
crazy business,0.7189409229905193
passport slide,0.7189409229905193
admit future,0.7189409229905193
better fucking,0.7189409229905193
self declare,0.718859756565279
vax covid,0.7185635928830976
like want,0.718523352041902
pass bigot,0.7178229556107864
jewelry box,0.7175633090811016
jab covid,0.7173893086692871
phone use,0.7173306878691169
fact vaccinate,0.7165703908586329
passport day,0.7165028932452837
excited use,0.7159792481070858
passport country,0.7149067009331171
slippery slope,0.7145216151121411
stay like,0.7133208022904165
vaccination record,0.713222842213354
passport fully,0.7132104612374603
government start,0.71244082486365
gov desantis,0.7123385507278088
fl gov,0.7123385507278088
desantis vaccine,0.7123385507278088
line tell,0.7123385507278088
tell fl,0.7123385507278088
need amp,0.7116811124136535
mask require,0.7112171289262492
withdraw vaccine,0.7109275084012945
sure vaccine,0.7106711590876011
travel fall,0.7101149359901565
probably think,0.7095476694228163
passport medical,0.7093624017467062
government covid,0.7091596415045127
form covid,0.7076439155516407
health vaccine,0.7072523114851537
closure resist,0.7071067811865476
like bus,0.7071067811865476
protest vaccinepassport,0.7071067811865476
paragraph article,0.7071067811865476
accuse favour,0.7071067811865476
favour apartheid,0.7071067811865476
symbol lamppost,0.7071067811865476
work throw,0.7071067811865476
resist kelowna,0.7071067811865476
throw problem,0.7071067811865476
application listen,0.7071067811865476
bus pass,0.7071067811865476
lamppost actual,0.7071067811865476
vaccinepassport losangele,0.7071067811865476
pocket track,0.7071067811865476
love paragraph,0.7071067811865476
screw vaccinepassport,0.7071067811865476
tell application,0.7071067811865476
love screw,0.7071067811865476
phone pocket,0.7071067811865476
passport lead,0.7047289206008402
double mask,0.7035178486273463
shit actually,0.7031898352010834
consider vaccine,0.7027020236233167
electronic vaccine,0.7023696784673694
wo nice,0.7018831943656574
passport test,0.7015638027615997
hatchet vaccine,0.7010662451532128
passport text,0.7010662451532128
helpful rid,0.7010662451532128
jail travel,0.7010662451532128
escape vaccine,0.7010662451532128
passport bitch,0.7010662451532128
mexico vaccine,0.7010662451532128
sufficient vaccine,0.7010662451532128
shot sufficient,0.7010662451532128
leader vaccine,0.7010662451532128
